what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1301122744593
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1301122744884
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1301122745134
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1301122745501
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1301122745852
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1301122746248
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1301122746568
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1301122747018
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1301122747577
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1301122748099
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1301122748394
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1301122748693
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1301122748968
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.redo",1301122759412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122792997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122794391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122797421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122798889
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.delete.line",1301122805372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122808115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122809546
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1301122814060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122814506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122818603
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301122847305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122856177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122857605
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1301122861842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122862190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122872813
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301122878271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122892180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122894066
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1301122898779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122899206
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301122903093
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301123551171
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1301123607174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123722851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123724749
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1301123730056
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123730346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123734298
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301123741041
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20101116-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301123763701
opened,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301123764077
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301123764331
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20101116-0800,"org.eclipse.ui.navigator.ProjectExplorer",1301123764372
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301123767033
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1301123803152
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301123813114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123833053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123835047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123840520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123844417
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1301123851334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123858268
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123860980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123865767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123870043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123893532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123895362
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123900356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301123992134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301124327697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301124329588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301124337223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301124339009
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.goto.lineEnd",1301124353253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301124365029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301124366736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301124376566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301124468540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301124707193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301124751743
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1301124776728
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.save",1301124807061
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.moveLineDown",1301124853066
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.cut",1301124880532
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1301124898446
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.file.saveAll",1301124922882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301124938051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301126202682
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301126286137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301128306948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301128308164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301128311310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301128314904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301128518472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301128519308
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301128711263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301128714466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301128729781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301128731157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301130874100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301130934932
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301132563885
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.shiftLeft",1301132678314
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1301132700233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301133142451
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301133160468
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1301133292340
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1301133293966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301133431745
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301133433644
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.showInformation",1301133447162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301133447192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301133451938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301133548140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301134627986
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.goto.lineStart",1301134729822
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.goto.lineStart",1301134730636
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.goto.lineStart",1301134731165
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.goto.lineStart",1301134732118
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.goto.lineStart",1301134732639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301134747414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301134764182
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1301134774372
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.undo",1301134776124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301134778290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301134782049
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.moveLineDown",1301134798950
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.moveLineDown",1301134799173
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.moveLineDown",1301134799393
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.moveLineDown",1301134799571
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.moveLineDown",1301134799766
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.moveLineDown",1301134799937
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.moveLineUp",1301134800468
executed,command,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1301134846126
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1301134858952
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1301134862026
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1301134875283
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1301134875307
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1301134875485
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1301134875666
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1301134875865
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1301134876046
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1301134876243
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1301134876425
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1301134876606
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1301134876801
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1301134876975
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1301134877180
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1301134877480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301134922290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301134961678
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110124-0100,"org.eclipse.ui.edit.text.goto.lineEnd",1301134975204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301134993790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301134995589
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1301135009849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135010726
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135016312
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301135037375
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.copy",1301135072064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135090380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135093631
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1301135098463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135099079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135103343
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301135145482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135149756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135151375
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1301135157628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135158022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135259409
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301135310767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135364857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135366791
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1301135382676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135383660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135388253
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301135411584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135424058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135425774
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1301135432000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135432366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135436528
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301135444300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135492672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135495046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135499781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135501054
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135510191
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135550908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135565422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135693719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135709647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135713391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135717721
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1301135720867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135746886
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301135749478
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135755673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135757143
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1301135763281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135763714
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135854680
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301135858739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135889628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135973319
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.paste",1301135979724
executed,command,org.eclipse.ui,3.7.0.I20110127-0800,"org.eclipse.ui.edit.delete",1301135984865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135994893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301135996791
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1301136010716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301136011521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301136016184
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301136020068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301136077079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301136078479
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1301136084756
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301136085195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301136085621
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301136089379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301136096541
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301136098280
activated,view,org.eclipse.ui.console,3.5.100.v20110126,"org.eclipse.ui.console.ConsoleView",1301136104896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301136105281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301136105691
activated,editor,org.eclipse.cdt.ui,5.3.0.201101311025,"org.eclipse.cdt.ui.editor.CEditor",1301136110386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110127-0800,"",1301136114909
